Date,Oil Investments,Gold Investments,Comp Stock,Other sharesInvestments
20-05-2013,0.005954868,-0.010228311,0.022319152,-0.008410482
21-05-2013,-0.007685118,0.004428861,-0.007382674,0.004595823
22-05-2013,-0.016431188,0.035090943,0.00384387,-0.021944485
23-05-2013,0.001489679,-0.019879304,0.001789976,-0.004411329
24-05-2013,-0.002974926,0.007062659,0.006807799,-0.000229175
28-05-2013,0.008631714,-0.009890308,-0.008334238,0.021204322
29-05-2013,-0.016059165,0.004358881,0.007951209,-0.006584646
30-05-2013,0.004724579,0.022423147,0.014900569,0.004895824
31-05-2013,-0.017526985,-0.013441811,-0.004096669,0.008882154
03-06-2013,0.016099206,0.005736823,0.002201281,-0.008618153
04-06-2013,-0.000535275,-0.002139037,-0.003128381,-0.004421437
05-06-2013,0.003213368,0.003215434,-0.009347636,0.005532559
06-06-2013,0.011210762,-0.002849003,-0.014940143,0.00247024
07-06-2013,0.014781966,-0.01,0.007640403,0.033752785
10-06-2013,-0.003017376,-0.001984127,-0.00660921,0.015169618
11-06-2013,-0.003339595,-0.006506416,-0.002939206,-0.022378795
12-06-2013,0.005026178,0.006185192,-0.012362902,-0.011318095
13-06-2013,0.007084809,0.001627192,0.008723009,0.015165443
14-06-2013,0.012104283,0.004512635,-0.013556262,-0.006526774
17-06-2013,0.000306654,-0.004672058,0.004534366,0.014854587
18-06-2013,0.006131208,-0.012998736,-0.000532454,0.013306524
19-06-2013,-0.00223441,0.004389976,-0.020311738,-0.012776852
20-06-2013,-0.034100163,-0.058459297,-0.014562599,-0.016968658
21-06-2013,-0.0113816,0.00212766,-0.008012669,-0.000292631
24-06-2013,0.013431404,-0.00656244,-0.02650547,-0.010059995
25-06-2013,0.001893342,-0.006022926,0.00022356,0.005469166
26-06-2013,0.002309711,-0.03342455,-0.011325525,0.020140435
27-06-2013,0.016025977,-0.002831143,-0.010777014,-7.21E-05
28-06-2013,-0.006597938,-0.033056175,0.006983646,0.000504464
01-07-2013,0.016396845,0.042575503,0.032002584,0.015881033
02-07-2013,0.017459669,0.007845504,0.022652874,0.005778111
03-07-2013,0.022779729,-0.001996008,0.005519828,0.001057301
05-07-2013,0.011479592,-0.0298,-0.008032317,0.006513418
08-07-2013,-0.000582016,0.018552876,-0.005677711,0.016475413
09-07-2013,0.004173542,0.016393443,0.017588189,0.003234809
10-07-2013,0.028513435,0.000398248,-0.003835639,0.002744102
11-07-2013,-0.015412085,0.023089172,0.015591933,0.025074462
12-07-2013,0.010308294,-0.004085603,-0.001825449,0.026329787
15-07-2013,0.003306566,0.003907013,0.002180519,-0.003186412
16-07-2013,-0.003013183,0.005253941,0.006457002,0.00097853
17-07-2013,0.004816774,0.004452187,0.000255723,0.005930873
18-07-2013,0.014569038,-0.01079206,0.00336965,-0.014836946
19-07-2013,0.000555864,0.009740892,-0.015772665,0.003682964
22-07-2013,-0.01287037,0.024117307,0.003200381,-0.005733381
23-07-2013,0.004877591,0.004898267,-0.017170615,-0.007974209
24-07-2013,-0.01605526,0.001124859,0.05136163,-0.007041773
25-07-2013,0.000569206,-0.006741573,-0.004562895,0.014919355
26-07-2013,-0.006731772,0.003770739,0.005678477,0.028378432
29-07-2013,-0.001431844,-0.000939144,0.015419841,-0.018941713
30-07-2013,-0.014052194,-0.004211318,0.012349554,-0.01205489
31-07-2013,0.019003297,-0.007287694,-0.001742758,-0.003935065
01-08-2013,0.026926736,0.000380373,0.009170661,0.014441292
02-08-2013,-0.009172612,-0.004372624,0.012831745,-0.004450751
05-08-2013,-0.003085843,-0.003437082,0.014939266,-0.010584797
06-08-2013,-0.012100178,-0.018585936,-0.00894661,-0.000797336
07-08-2013,-0.008640334,0.00156189,-0.000580372,-0.012768067
08-08-2013,-0.009194522,0.012280702,-0.008537944,-0.003940635
09-08-2013,0.025036249,0.008280377,-0.014229719,0.005139718
12-08-2013,0.001414561,0.024446142,0.028408064,-0.00191754
13-08-2013,0.005556079,-0.009321402,0.047522159,-0.009167822
14-08-2013,0.001030156,-0.001505457,0.018240565,-0.008946508
15-08-2013,0.005051923,0.002450057,-0.001183611,-0.016715848
16-08-2013,0.001396258,0.029704832,0.008877155,-0.005759745
19-08-2013,-0.00408998,-0.003103889,0.010769811,0.002633242
20-08-2013,-0.020907224,0.005494506,-0.013136643,0.005322649
21-08-2013,-0.009246902,-0.006921676,0.002574523,-0.008777697
22-08-2013,0.009621861,0.009170946,0.001194275,0.018132635
23-08-2013,0.014771753,0.001454017,-0.003857098,0.000966414
26-08-2013,-0.005634861,-1,0.003892068,-0.013103062
27-08-2013,0.030506234,0,-0.028590233,-0.018447986
28-08-2013,0.009714967,0.000176149,0.004727919,0.002313722
29-08-2013,-0.015067623,-0.008277563,0.001629692,0.008523418
30-08-2013,-0.004884343,-0.009234594,-0.009111247,-0.010564124
03-09-2013,0.006390072,0.003405628,0.002791308,0.027831079
04-09-2013,-0.012698997,-0.006788139,0.020692681,0.016759097
05-09-2013,0.011277845,-0.003597122,-0.006858074,0.001566513
06-09-2013,0.019539171,0.001444043,0.00595641,0.005984288
09-09-2013,-0.009039957,0.002162942,0.015956774,0.013012933
10-09-2013,-0.019521985,-0.022841727,-0.022778883,0.002168743
11-09-2013,0.00158169,0.004049328,-0.054443666,-0.002397024
12-09-2013,0.009939619,-0.026214482,0.01064769,-0.002603224
13-09-2013,-0.003771155,-0.007153615,-0.016480202,-0.003145192
16-09-2013,-0.016341981,0.004171407,-0.031791775,-0.006243337
17-09-2013,-0.011075652,-0.008874622,0.011552504,0.027393147
18-09-2013,0.027239939,-0.008573062,0.020556973,0.025840766
19-09-2013,-0.018201977,0.049577248,0.01639836,9.61E-05
20-09-2013,-0.014680971,-0.011900403,-0.010353568,0.013715305
23-09-2013,-0.010315186,-0.019455253,0.04969943,-0.015331624
24-09-2013,-0.003860259,-0.006613757,-0.003138786,0.008475441
25-09-2013,-0.005231544,0.006467567,-0.015477399,-0.00471146
26-09-2013,0.004090378,0.007749008,0.009739759,0.017495606
27-09-2013,-0.002327837,0.0060015,-0.007136654,-0.00663267
30-09-2013,-0.004860976,-0.010812826,-0.012428853,-0.010664203
01-10-2013,-0.002637749,-0.026950622,0.023513423,0.026580081
02-10-2013,0.020178274,0.012008522,0.003278922,-0.001370936
03-10-2013,-0.008257321,0.007464115,-0.012562281,-0.017940157
04-10-2013,0.005227999,-0.00474924,-0.000786043,0.013597658
07-10-2013,-0.007319657,0.010498187,0.009771654,-0.028241004
08-10-2013,0.004560008,0.004533434,-0.013962154,-0.021933323
09-10-2013,-0.018446977,-0.019180143,0.011747859,-0.016489133
10-10-2013,0.014267441,-0.004217791,0.006268107,0.023270636
11-10-2013,-0.008828095,-0.025413939,0.006474157,0.018743657
14-10-2013,0.002838407,0.01580403,0.006554214,-0.000611158
15-10-2013,-0.012785477,-0.011668611,0.005322168,-0.013839774
16-10-2013,0.011764706,0.002361275,0.004872895,0.013348551
17-10-2013,-0.015829588,0.035924617,0.006764944,0.000901797
18-10-2013,0.001489277,-0.002084518,0.008701701,0.058435514
21-10-2013,-0.015762863,0.00075959,0.024504375,-0.007569973
22-10-2013,-0.016619662,0.011764706,-0.002857948,0.018686457
23-10-2013,-0.00747721,-0.001312828,0.009790911,-0.017381364
24-10-2013,-0.002579979,0.010140845,0.013239115,0.016678849
25-10-2013,0.007759959,0.002230898,-0.011186076,0.093856371
28-10-2013,0.0137577,0.0098312,0.007453011,-0.01439228
29-10-2013,-0.004557424,-0.008633358,-0.02491127,0.012675921
30-10-2013,-0.015057483,0.004076339,0.01590927,-0.00446657
31-10-2013,-0.005371346,-0.022697915,-0.004191372,0.008169968
01-11-2013,-0.017966559,-0.013028701,-0.005108032,-0.01381754
04-11-2013,0.000211506,0.010522288,0.012922318,-0.000724262
05-11-2013,-0.012476211,-0.010034078,-0.002467973,0.0004182
06-11-2013,0.014346895,0.008988334,-0.008621144,-0.007551121
07-11-2013,-0.00517205,-0.008908264,-0.016182897,-0.03543151
08-11-2013,0.003289125,-0.016637981,0.015746619,0.019647223
11-11-2013,0.006027919,-0.002333722,-0.002900705,0.011618301
12-11-2013,-0.021128981,-0.000974659,0.001849467,-0.013685891
13-11-2013,0.008483677,-0.006829268,0.00119236,0.019139994
14-11-2013,-0.001597274,0.010609037,0.014463242,0.031385079
15-11-2013,0.000426621,0.000972006,-0.00600198,0.004817689
18-11-2013,-0.008208955,-0.002913187,-0.012114591,-0.008099304
19-11-2013,0.003439751,-0.006038177,0.001773951,-0.003386288
20-11-2013,-0.000107124,-0.014697237,-0.008757606,-0.006494205
21-11-2013,0.021534176,-0.013524264,0.011922346,0.017513876
22-11-2013,-0.008599895,0.005040323,-0.002571292,0.009188943
25-11-2013,-0.007087697,-0.002607824,0.007579864,0.011630139
26-11-2013,-0.004794375,0.003620274,0.018444226,0.012558358
27-11-2013,-0.014559469,-0.002004008,0.023547101,0.01400214
29-11-2013,0.005431831,0.006425703,0.018517792,0.017868698
02-12-2013,0.011453269,-0.018754988,-0.008703845,-0.003353506
03-12-2013,0.023715415,-0.0099634,0.027375062,-0.019474852
04-12-2013,0.011896066,0.00842062,-0.002330795,0.003379574
05-12-2013,0.00175312,-0.00407332,0.005132722,-0.003808688
06-12-2013,0.003500103,0.008588957,-0.013875728,0.006398143
09-12-2013,-0.003898236,0.00324412,0.011446067,-0.005323677
10-12-2013,0.012564367,0.023645918,-0.001553624,0.007508597
11-12-2013,-0.010882832,-0.004343534,-0.007408712,-0.014415383
12-12-2013,-0.000411311,-0.028157843,-0.001460728,-0.002459515
13-12-2013,-0.009669787,0.00550908,-0.010900189,0.007842597
16-12-2013,0.009452581,0.002232143,0.005537264,0.012310044
17-12-2013,-0.001955135,-0.002429642,-0.004502274,-0.003393596
18-12-2013,0.006186205,-0.001014816,-0.007603764,0.021436856
19-12-2013,0.008300031,-0.028037383,-0.011456681,-0.001944613
20-12-2013,0.007215447,-0.00062709,0.008375264,0.017738328
23-12-2013,-0.004944002,0.003137419,0.038377499,0.001790157
24-12-2013,0.002534983,-1,-0.004244989,-0.009232604
26-12-2013,0.00313543,0,-0.006641128,0.013001009
27-12-2013,0.007662835,0,-0.006756545,-0.015603818
30-12-2013,-0.010406244,-0.008233841,-0.009944852,-0.011831773
31-12-2013,-0.007381193,-1,0.011721882,0.013778412
02-01-2014,-0.030864826,0,-0.014063684,-0.00205624
03-01-2014,-0.015556023,0.007755102,-0.021965849,-0.003844508
06-01-2014,-0.005765535,0.009518024,0.00545302,-0.007088076
07-01-2014,0.002040378,-0.015045135,-0.007151601,0.011177994
08-01-2014,-0.015110921,-0.005295316,0.006332858,0.009773168
09-01-2014,-0.005875952,0.004095004,-0.012770073,-0.00226414
10-01-2014,0.011274081,0.014885808,-0.006672637,-0.008353921
13-01-2014,-0.010174261,0.003013864,0.005235158,-0.016798252
14-01-2014,0.007654456,0.002804487,0.01989808,0.016778346
15-01-2014,0.017688551,-0.012385138,0.020077184,-0.00420087
16-01-2014,-0.002559181,0.004449838,-0.00557983,-0.000176843
17-01-2014,0.004490058,0.006846557,-0.024501616,0.009626067
21-01-2014,0.005853555,-0.0096,0.01553624,0.018618161
22-01-2014,0.019468839,0.002423263,0.004443885,-0.006166267
23-01-2014,0.009133368,0.017727639,0.008467689,-0.01154401
24-01-2014,-0.005862388,0.003167063,-0.018177534,-0.030684946
27-01-2014,-0.008690255,-0.005130229,0.008112524,-0.003405591
28-01-2014,0.017428512,-0.007338358,-0.079927409,0.021098669
29-01-2014,-0.001538619,0.01018981,-0.011352397,-0.025936113
30-01-2014,0.009348675,-0.017009494,-0.001937102,0.048958869
31-01-2014,-0.007124682,0.006841046,0.001640696,-0.109972474
03-02-2014,-0.01137878,0.008792966,0.001857797,-0.034960573
04-02-2014,0.008295313,-0.009310618,0.014475763,0.00520011
05-02-2014,0.001645413,0.00339932,0.007468657,-0.004310964
06-02-2014,0.004517454,0.001594261,-0.000156062,0.023495407
07-02-2014,0.021872445,0.002188619,0.013989948,0.018302803
10-02-2014,0.00140028,0.014095692,0.017914898,-0.000581566
11-02-2014,-0.001598082,0.003915427,0.013176022,0.002549433
12-02-2014,0.004201681,0.005850234,-7.46E-05,-0.034661015
13-02-2014,-0.001095836,0.005040714,0.015879219,0.022763098
14-02-2014,0.000398923,0.018518519,-0.000808106,0.000419916
18-02-2014,0.022231084,0.000568182,0.003676522,-0.010354028
19-02-2014,0.008972108,-0.000189286,-0.015787853,-0.017729363
20-02-2014,-0.002513049,-0.003218478,-0.0115749,0.006966385
21-02-2014,-0.006492248,0.005318139,-0.011107985,-0.008690618
24-02-2014,0.006242076,0.008690724,0.004378915,0.01447684
25-02-2014,-0.009401958,0.003184117,-0.0104066,0.018591188
26-02-2014,0.007142857,-0.005414488,-0.009021976,0.004130333
27-02-2014,-0.002428835,0.000375446,0.019947855,0.000917224
28-02-2014,0.001947799,-0.004316007,-0.002710124,0.00547025
03-03-2014,0.023911353,0.017338862,0.002888485,-0.006407089
04-03-2014,-0.016138219,-0.010929974,0.006593855,0.011451429
05-03-2014,-0.018236202,0.001685709,0.002108328,0.023275628
06-03-2014,0.000687961,0.006170531,-0.003024322,-0.000563931
07-03-2014,0.009821253,-0.007433563,-0.000584017,-0.000268718
10-03-2014,-0.0139078,0.00655308,0.000904838,-0.004112237
11-03-2014,-0.010849196,0.001674107,0.009737808,-0.004614989
12-03-2014,-0.019942168,0.014670381,0.000970003,0.004934678
13-03-2014,0.002848713,0.002013177,-0.011106717,0.002347278
14-03-2014,0.006695749,0.011872146,-0.011231567,0.006002476
17-03-2014,-0.008062078,-0.004693141,0.003907134,0.003478405
18-03-2014,0.016763182,-0.016503446,0.008846826,0.009945552
19-03-2014,0.006294964,-0.013092384,-0.000263416,-0.014626233
20-03-2014,-0.010227386,-0.008221226,-0.004818742,-0.0114139
21-03-2014,0.00290931,0.006782216,0.007887227,-0.022630582
24-03-2014,0.00080024,-0.018899701,0.011860368,-0.024319198
25-03-2014,-0.003898051,0.002098036,0.010756831,0.008128421
26-03-2014,0.00953241,-0.007232585,-0.009559812,-0.031856974
27-03-2014,0.006361197,-0.006134969,-0.00429804,-0.014385146
28-03-2014,0.004740741,-0.000964506,-0.001116385,-0.000531781
31-03-2014,-0.001572791,-0.00231705,-0.000223537,-0.005675645
01-04-2014,-0.018509402,-0.006193149,0.009147864,0.019680694
02-04-2014,-0.000902799,0.006426485,0.001661571,-0.003003
03-04-2014,0.006927711,-0.006191951,-0.0069302,-0.024388806
04-04-2014,0.008674843,0.010319315,-0.012936365,-0.031832609
07-04-2014,-0.007216291,0.001349008,-0.015700891,-0.016222879
08-04-2014,0.021308374,0.008083141,-5.72E-05,0.029298832
09-04-2014,0.009554451,-0.005918289,0.013143816,0.014492283
10-04-2014,-0.001738291,0.014403687,-0.012897861,-0.044302502
11-04-2014,0.002998936,-0.001893222,-0.00739283,-0.016965641
14-04-2014,0.003568673,0.005880121,0.003983672,0.013409017
15-04-2014,-0.003363767,-0.020931548,-0.007130761,0.000538074
16-04-2014,0.000096432,0.002696456,0.002027197,0.024044566
17-04-2014,0.005978209,-0.001920861,0.011425627,0.003800084
21-04-2014,0.000191699,-1,0.011868023,0.018343513
22-04-2014,-0.025491136,0,0.000997794,-0.004684583
23-04-2014,-0.002163438,-0.001165728,-0.013071305,-0.014393356
24-04-2014,0.007194245,0.004862867,0.081981891,0.038726993
25-04-2014,-0.013209393,0.007549361,0.00734447,-0.098828437
28-04-2014,0.002776401,-0.001729107,0.038727917,-0.023862029
29-04-2014,0.004251953,-0.000962279,-0.00296259,0.012812793
30-04-2014,-0.01467113,-0.007127721,-0.003781664,0.012484187
01-05-2014,-0.003797342,-0.007760962,0.002355651,0.012363167
02-05-2014,0.004012439,0.002150958,0.001859731,0.000389733
05-05-2014,-0.003496853,-1,0.014141469,0.00662309
06-05-2014,0.000701825,0,-0.010899144,-0.040864324
07-05-2014,0.012523795,-0.00784689,-0.003499352,-0.01570386
08-05-2014,-0.00534336,-0.006944444,-0.007326938,-0.014997725
09-05-2014,-0.001989654,0.003302253,-0.004166714,0.013595945
12-05-2014,0.005681818,0.005808325,0.012450027,0.036339979
13-05-2014,0.011101199,-0.001732435,0.001568768,0.005877402
14-05-2014,0.006077836,0.00674894,0.000185198,-0.023043657
15-05-2014,-0.008671928,-0.004788355,-0.008503538,-0.008164751
16-05-2014,0.005602516,-0.005773672,0.014758371,0.008503032
19-05-2014,0.006255498,0.008130081,0.011849179,-0.003157548
20-05-2014,-0.001457018,-0.00499232,0.000198483,0.01492786
21-05-2014,0.014688716,-0.006368198,0.002645868,0.012683051
22-05-2014,-0.002684306,0.008739561,0.001583292,-0.000327878
23-05-2014,0.00942036,-0.005390836,0.011296505,0.024039834
27-05-2014,-0.002190268,-0.012388695,0.01872571,-0.00454773
28-05-2014,-0.013456767,-0.009408075,-0.002589406,-0.002123425
29-05-2014,0.008609848,-0.006727345,0.018220831,0.011671379
30-05-2014,-0.008248609,-0.003585657,-0.003745746,-0.003919979
02-06-2014,-0.003191489,-0.00259896,-0.006872054,-0.011870076
03-06-2014,0.002619579,-0.003607938,0.014141381,-0.005342553
04-06-2014,-0.000677376,0.002011668,0.011418903,-0.001334689
05-06-2014,-0.000968335,0.005822124,0.003923559,0.0547298
06-06-2014,0.001453911,-0.003992016,-0.00274961,0.018852199
09-06-2014,0.017131243,0.004809619,0.016001294,-0.006582379
10-06-2014,-0.000666096,0.004786598,0.005869829,0.014992379
11-06-2014,0.00019044,0.001984915,-0.00413792,0.008393273
12-06-2014,0.020563595,0.002971474,-0.01672704,-0.02771482
13-06-2014,0.002705224,0.005727829,-0.010943786,0.001104553
16-06-2014,0.000279096,0.002553024,0.010078856,0.004137696
17-06-2014,-0.005301339,-0.006856024,-0.001301464,-0.006104634
18-06-2014,-0.002898551,0.001775148,0.00108599,0.026902556
19-06-2014,0.004126032,0.018310691,-0.003471458,-0.022070713
20-06-2014,0.008124767,0.015081207,-0.010341792,-0.008562654
23-06-2014,-0.010375174,0.000761905,-0.000880013,0.00937686
24-06-2014,-0.001778527,0.003806624,-0.006055301,-0.00941201
25-06-2014,0.003750938,-0.001327266,0.000886154,0.010118454
26-06-2014,-0.005138266,-0.003797228,0.005976107,-0.005344491
27-06-2014,-0.000281717,0.004383457,0.011881199,-0.003438838
30-06-2014,-0.003663348,-0.001897533,0.010328299,0.000646985
01-07-2014,-9.43E-05,0.009505703,0.006348833,0.023431295
02-07-2014,-0.00829719,-0.000753296,-0.000427652,0.001383889
03-07-2014,-0.003993155,-0.006784772,0.005883569,0.013940165
07-07-2014,-0.005441008,-0.00341556,0.020631735,-0.011674426
08-07-2014,-0.001247721,0.007616146,-0.006460383,-0.02920099
09-07-2014,-0.01085912,-0.000188965,0.000419518,0.019023511
10-07-2014,0.006606432,0.013230013,-0.003669127,-0.00621265
11-07-2014,-0.020557861,-0.00391718,0.001893939,0.055745299
14-07-2014,0.00246354,-0.021722846,0.012917412,0.026343139
15-07-2014,-0.011501032,0.003062787,-0.011715884,-0.002476655
16-07-2014,0.013126492,-0.006870229,-0.005665139,0.004119151
17-07-2014,0.01923832,0.001152959,-0.017830798,-0.009693684
18-07-2014,-0.000096302,0.003646833,0.014394715,0.017619497
21-07-2014,0.014543003,0.0032511,-0.005189008,0.003066988
22-07-2014,-0.007119803,-0.000953107,0.008303161,0.003001962
23-07-2014,-0.007457692,-0.00171723,0.026076868,-0.007482488
24-07-2014,-0.010114633,-0.011659021,-0.001646291,0.001312252
25-07-2014,0.02403659,0.00154709,0.006595888,-0.09648358
28-07-2014,0.004276347,0.007530411,0.013822044,-0.011110786
29-07-2014,-0.007286147,-0.004024531,-0.006463341,-0.001279623
30-07-2014,-0.005909828,-0.003655955,-0.002337823,0.007843781
31-07-2014,-0.058107201,-0.007145616,-0.025980682,-0.029518526
01-08-2014,-0.00376667,0.004668353,0.005543923,-0.018946267
04-08-2014,0.004087472,-0.000580833,-0.005617404,0.021461591
05-08-2014,-0.009362915,-0.004455637,-0.004916759,-0.004240354
06-08-2014,-0.00421204,0.016929364,-0.001682128,0.005026921
07-08-2014,0.004229857,-0.000956755,-0.005054718,-0.007773433
08-08-2014,0.002773783,0.003447615,0.002751852,0.017177639
11-08-2014,0.004917529,-0.001908761,0.013194005,0.004829543
12-08-2014,-0.007442145,0.006502199,-0.000208324,0.003110043
13-08-2014,0.002156943,-0.002850086,0.013233271,0.021796292
14-08-2014,-0.020805576,0.001143293,0.002673817,0.021239402
15-08-2014,0.018421604,-0.013323182,0.004923108,0.001260508
18-08-2014,-0.008838643,0.000578704,0.012043284,0.002697581
19-08-2014,-0.021671506,-0.00019279,0.013816004,0.001793579
20-08-2014,0.02172761,-0.001156961,0.000397901,0.001939528
21-08-2014,-0.025207469,-0.015250965,9.95E-05,-0.008547248
22-08-2014,-0.00383101,0.00156832,0.007357308,-0.00396506
25-08-2014,0.019015063,-1,0.002171348,0.007328306
26-08-2014,0.004088479,0,-0.006401438,0.023381828
27-08-2014,0.000417624,-0.002527216,0.012290594,0.003949349
28-08-2014,0.006470466,0.00721107,0.001175003,-0.009208008
29-08-2014,0.014724181,-0.004837461,0.002444988,-0.002882125
02-09-2014,-0.050480278,-0.014582928,0.007804907,0.009851333
03-09-2014,0.02776582,-0.001183899,-0.042207172,-0.009872086
04-09-2014,-0.010366492,0.004741209,-0.008287841,0.02050151
05-09-2014,-0.01259126,-0.0043256,0.008662841,0.001242934
08-09-2014,-0.007286755,-0.005529226,-0.006163484,-0.011663517
09-09-2014,0.000971503,-0.002581414,-0.003761722,-0.036776293
10-09-2014,-0.010999677,-0.0037826,0.030717441,0.004791469
11-09-2014,0.012866645,-0.007793765,0.004257426,-0.002444687
12-09-2014,-0.007643449,-0.007854985,0.002267613,0.002027148
15-09-2014,0.007376871,0.002233049,-0.00029517,-0.022041689
16-09-2014,0.022076244,-0.001620417,-0.007576464,0.011948485
17-09-2014,-0.006111053,0.003043214,0.007138618,-0.011471839
18-09-2014,-0.013357363,-0.012540453,0.002067326,0.00308642
19-09-2014,-0.006876545,-0.000614502,-0.008154062,0.019446175
22-09-2014,-0.010494428,-0.005124001,0.000990481,-0.02058435
23-09-2014,0.000984037,0.007004532,0.015634287,-0.002681032
24-09-2014,0.022392135,-0.00388707,-0.008671074,0.01415192
25-09-2014,-0.000106838,-0.002875334,-0.038132649,-0.019134085
26-09-2014,0.020942408,0,0.029426759,0.003976014
29-09-2014,-0.010675039,0.004737384,-0.006352347,-0.00430056
30-09-2014,-0.035544272,-0.002460025,0.006392958,0.001926527
01-10-2014,-0.004716464,0,-0.015583127,-0.015444768
02-10-2014,0.00308574,-0.003904645,0.007259548,0.002992544
03-10-2014,-0.013843111,-0.013822983,-0.002802793,0.013598775
06-10-2014,0.006350267,0.000627615,0,-0.001673105
07-10-2014,-0.015941548,0.012335354,-0.008733216,-0.01620112
08-10-2014,-0.017999775,0.005369682,0.020759524,0.018045305
09-10-2014,-0.017527781,0.008011504,0.00218248,-0.022714647
10-10-2014,0.001282649,-0.006317506,-0.002870659,-0.012620034
13-10-2014,-0.001630372,0.008203445,-0.009133376,-0.015864359
14-10-2014,-0.046774758,0.004678601,-0.010620159,0.00606946
15-10-2014,0.001223691,0.002227172,-0.012253154,-0.007589754
16-10-2014,0.006233195,0.00020202,-0.013122811,-0.010164448
17-10-2014,0.005708733,-0.002827712,0.014647787,0.002575547
20-10-2014,-0.000483092,0.008304638,0.021398629,0.008463891
21-10-2014,0.005920735,0.004620329,0.027165186,0.02978347
22-10-2014,-0.032792793,-0.00519896,0.005074627,-0.007484179
23-10-2014,0.028440139,-0.008844221,0.017865851,0.000670965
24-10-2014,-0.018596788,0,0.0037203,-0.083402502
27-10-2014,-0.000123047,-0.003244778,-0.001045429,0.010137264
28-10-2014,0.001230618,0.000406918,0.015507535,0.019381298
29-10-2014,0.010939036,-0.004677649,0.005621117,-0.004973108
30-10-2014,-0.014468085,-0.017572538,-0.003353764,0.016829906
31-10-2014,-0.006538367,-0.03140599,0.009534464,0.021366181
03-11-2014,-0.021855209,0.003006227,0.012962982,0.000851208
04-11-2014,-0.020566205,-0.001070435,-0.007312651,-0.009518524
05-11-2014,0.02022035,-0.021003,0.002394135,-0.020772131
06-11-2014,-0.010672087,0.00262697,-0.001469814,0.000404782
07-11-2014,0.01078721,0.008296943,0.002851932,0.010854807
10-11-2014,-0.016262228,0.006496319,-0.001651225,0.017508171
11-11-2014,0.005424254,-0.004733219,0.007994073,0.022614878
12-11-2014,-0.008863199,0.006917423,0.014129472,-0.001602513
13-11-2014,-0.039269051,-0.002361529,0.01411236,0.015954547
14-11-2014,0.024011871,0.006240585,0.0120546,0.035831634
17-11-2014,-0.003556844,0.011548332,-0.001664057,-0.014550726
18-11-2014,-0.014410365,0.008668076,0.012983622,0.005819548
19-11-2014,0,0.002724796,-0.006928232,0.004954963
20-11-2014,0.014486922,-0.005016722,0.01430191,0.012249648
21-11-2014,0.011767817,0.011554622,0.00137566,0.006322974
24-11-2014,-0.010193414,-0.005192108,0.018545514,0.009049124
25-11-2014,-0.022445207,0.00125261,-0.00868245,-0.001787647
26-11-2014,-0.004592112,-0.001251043,0.011904779,-0.004387542
28-11-2014,-0.105291723,-0.012317328,-0.000588235,0.015199232
01-12-2014,0.046102517,0.009511731,-0.032456067,-0.037325816
02-12-2014,-0.028848942,0.000837521,-0.003823786,0.000950914
03-12-2014,0.004627556,0.008158996,0.011340862,-0.030063431
04-12-2014,-0.008469539,0.003527703,-0.003795411,0.001358588
05-12-2014,-0.012588041,-0.012406948,-0.004242774,-0.013567627
08-12-2014,-0.041887995,-0.000837521,-0.022608678,-0.019159997
09-12-2014,0.009662601,0.028499581,0.0153025,0.019110308
10-12-2014,-0.043144023,0.001629992,-0.019015124,-0.021312013
11-12-2014,-0.016068208,-0.010374288,-0.002947691,0.004969883
12-12-2014,-0.036660557,0.00061665,-0.016932449,-0.000130069
15-12-2014,-0.032001384,-0.006368118,-0.013669917,-0.004067422
16-12-2014,0.000178699,-0.005581972,-0.013674609,-0.035972192
17-12-2014,0.008218689,-0.005613306,0.02491807,0.012946543
18-12-2014,-0.039872408,0.002717959,0.029613362,-0.003847678
19-12-2014,0.050387597,-0.002919099,-0.007723062,0.007288426
22-12-2014,-0.029168863,-0.000209118,0.010377554,0.022140764
23-12-2014,0.027692308,-0.016314579,-0.003541712,-0.000815554
24-12-2014,-0.019020782,-1,-0.004709428,-0.01064354
26-12-2014,-0.019928187,0,0.017676957,0.01999801
29-12-2014,-0.020699762,0,-0.000701763,0.009544188
30-12-2014,0.012719791,0.017292282,-0.012202677,-0.005576275
31-12-2014,-0.012744736,-1,-0.019018842,0.000161192
02-01-2015,-0.013657624,0,-0.009512548,-0.005896623
05-01-2015,-0.050644917,0.023890785,-0.028171608,-0.020517267
06-01-2015,-0.041358641,0.008541667,9.41E-05,-0.022833294
07-01-2015,0.014797832,0.000206569,0.014022191,0.010599763
08-01-2015,0.002259191,0.004130525,0.038422265,0.006835929
09-01-2015,-0.009221312,0.00185109,0.001072509,-0.011748646
12-01-2015,-0.047362978,0.007185383,-0.024640675,-0.018590204
13-01-2015,-0.003039514,0.004076641,0.008878728,0.011427151
14-01-2015,0.055966899,0.002842063,-0.003810543,-0.00498745
15-01-2015,-0.043720355,0.019433198,-0.027140282,-0.02155003
16-01-2015,0.045719215,0.014694202,-0.007770099,0.013207799
20-01-2015,-0.035058775,0.008806262,0.025757176,-0.004471308
21-01-2015,0.022654413,0.003685742,0.007634308,0.026983133
22-01-2015,-0.040125392,0.001739467,0.026015508,0.043969746
23-01-2015,-0.014587416,-0.000771754,0.005160151,0.006670559
26-01-2015,-0.0101635,-0.010426723,0.001062091,-0.008739111
27-01-2015,0.023214286,0.005658537,-0.035013254,-0.009397416
